element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
173,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2786,10100,143,2929
173,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,32,0,0,0,0,0,0,0,1,0,0,0,2,5.0,0.6,0.0,0.6,44,-1911,8502,220,2131
173,38,20,1,False,2020-10-04T13:00:00Z,1,0,4,90,0,0,0,1,0,0,0,1,0,0,0,10,7.6,1.0,1.0,1.0,44,-1066,7645,100,1166
174,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3144,0,0
174,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-723,2891,67,790
174,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-533,2570,104,637
174,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-294,2355,56,350
175,2,1,1,True,2020-09-12T11:30:00Z,0,3,1,90,0,0,0,3,0,0,0,1,0,0,0,11,7.0,10.2,0.0,1.7,55,0,19025,0,0
175,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2919,17689,670,3589
175,22,2,1,True,2020-09-28T16:45:00Z,0,3,3,90,0,0,0,3,0,0,0,1,0,0,0,16,18.2,40.7,3.0,6.2,54,-4228,13733,392,4620
175,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,90,0,0,0,1,0,0,0,0,0,0,0,13,7.2,5.8,4.0,1.7,54,-2169,11811,256,2425
176,2,1,1,True,2020-09-12T11:30:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,16,16.4,0.8,0.0,1.7,45,0,10082,0,0
176,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-430,15000,1394,1824
176,22,2,1,True,2020-09-28T16:45:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,16,11.8,1.8,0.0,1.4,45,-2245,13117,338,2583
176,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,90,0,0,0,1,0,0,0,0,0,0,0,16,22.6,0.2,0.0,2.3,44,-1215,12278,255,1470
177,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,12640,0,0
177,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3198,10177,215,3413
177,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-2618,7794,321,2939
177,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1241,6705,216,1457
178,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,90,0,0,0,3,0,0,0,1,0,0,0,12,16.8,0.6,0.0,1.7,45,0,19305,0,0
178,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,4,0,0,0,0,0,0,0,15,13.0,10.4,18.0,4.1,45,-2290,20066,1162,3452
178,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,57,0,0,0,3,0,0,0,0,0,0,0,6,9.0,0.3,0.0,0.9,45,-2659,18392,1201,3860
178,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2225,16559,514,2739
179,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10166,0,0
179,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1946,9309,200,2146
179,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3339,6099,81,3420
179,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1382,4829,22,1404
180,2,1,2,True,2020-09-12T11:30:00Z,0,3,1,62,0,0,0,3,0,0,0,0,0,0,0,7,1.0,2.7,18.0,2.2,50,0,9467,0,0
180,13,10,1,False,2020-09-19T14:00:00Z,4,3,2,32,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.5,4.0,0.2,50,-944,10300,1168,2112
180,22,2,1,True,2020-09-28T16:45:00Z,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.3,10.0,1.2,49,-2211,8265,442,2653
180,38,20,1,False,2020-10-04T13:00:00Z,1,0,4,9,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10.1,15.0,2.3,49,-1273,7201,320,1593
181,2,1,1,True,2020-09-12T11:30:00Z,0,3,1,15,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.4,2.0,0.2,55,0,8412,0,0
181,13,10,5,False,2020-09-19T14:00:00Z,4,3,2,32,1,0,0,0,0,0,0,0,0,0,0,28,34.6,0.5,17.0,5.2,55,-835,9284,1715,2550
181,22,2,1,True,2020-09-28T16:45:00Z,0,3,3,77,0,0,0,3,0,0,0,1,0,0,0,2,2.0,9.9,28.0,4.0,55,1979,13139,5379,3400
181,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,80,0,0,0,1,0,0,0,0,0,0,0,11,5.0,3.9,0.0,0.9,55,-2191,10928,725,2916
182,2,1,1,True,2020-09-12T11:30:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,12,10.6,4.3,0.0,1.5,50,0,60330,0,0
182,13,10,3,False,2020-09-19T14:00:00Z,4,3,2,90,0,1,0,4,0,0,0,0,0,0,0,20,14.0,1.8,5.0,2.1,50,-9330,58925,2246,11576
182,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,90,0,0,0,3,0,0,0,1,0,0,0,15,21.4,25.4,20.0,6.7,50,-4217,58092,5221,9438
182,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,66,0,0,0,1,0,0,0,0,0,0,0,14,14.2,19.1,0.0,3.3,49,-8834,49217,1182,10016
183,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6306,0,0
183,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1609,4714,72,1681
183,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-862,3930,61,923
183,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-437,3544,85,522
184,2,1,1,True,2020-09-12T11:30:00Z,0,3,1,27,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.3,7.0,1.0,60,0,1435176,0,0
184,13,10,12,False,2020-09-19T14:00:00Z,4,3,2,90,2,0,0,4,0,0,0,1,0,0,3,47,75.2,7.5,76.0,15.9,60,-202045,1290155,59667,261712
184,22,2,2,True,2020-09-28T16:45:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,-1,0.0,12.1,52.0,5.7,60,97227,1458252,272639,175412
184,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,90,0,0,0,1,0,0,0,0,0,0,0,8,6.0,23.2,34.0,6.3,60,-235871,1212856,50703,286574
185,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1789,0,0
185,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-461,1371,92,553
185,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-362,1020,21,383
185,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-131,908,30,161
186,2,1,1,True,2020-09-12T11:30:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,45,0,27465,0,0
186,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,324,36857,4366,4042
186,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4978,32602,672,5650
186,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2901,30371,252,3153
187,2,1,2,True,2020-09-12T11:30:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,10,7.4,26.4,0.0,3.4,55,0,7285,0,0
187,13,10,2,False,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,4,0,0,0,0,0,0,0,11,10.8,29.3,0.0,4.0,55,-711,9992,821,1532
187,22,2,2,True,2020-09-28T16:45:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,3,11.4,23.0,41.0,7.5,55,-1109,9411,870,1979
187,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,66,0,0,0,1,0,0,0,0,0,0,0,5,0.0,2.5,2.0,0.4,55,-906,8782,493,1399
188,2,1,2,True,2020-09-12T11:30:00Z,0,3,1,74,0,0,0,3,0,0,0,0,0,0,0,3,8.2,3.1,0.0,1.1,50,0,11895,0,0
188,13,10,1,False,2020-09-19T14:00:00Z,4,3,2,57,0,0,0,4,0,0,0,0,0,0,0,4,3.8,4.3,2.0,1.0,50,-1116,12390,987,2103
188,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2284,10371,499,2783
188,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1754,8771,197,1951
189,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,8146,0,0
189,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1740,7486,788,2528
189,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1747,5992,510,2257
189,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-656,5636,617,1273
190,2,1,2,True,2020-09-12T11:30:00Z,0,3,1,62,0,0,0,3,0,0,0,0,0,0,0,-2,0.0,1.8,5.0,0.2,50,0,6711,0,0
190,13,10,1,False,2020-09-19T14:00:00Z,4,3,2,57,0,0,0,4,0,0,0,0,0,0,0,3,0.6,2.0,2.0,0.5,50,174,9228,2197,2023
190,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,51,0,0,0,1,0,0,0,1,0,0,0,1,6.0,37.4,0.0,4.3,50,-1099,8392,1028,2127
190,38,20,1,False,2020-10-04T13:00:00Z,1,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.8,25.0,3.0,50,-1097,7527,455,1552
191,2,1,1,True,2020-09-12T11:30:00Z,0,3,1,27,0,0,0,0,0,0,0,0,0,0,0,4,14.4,11.8,0.0,2.6,45,0,50068,0,0
191,13,10,5,False,2020-09-19T14:00:00Z,4,3,2,90,0,1,0,4,0,0,0,0,0,0,0,30,43.4,34.1,8.0,8.6,45,-3551,49386,3242,6793
191,22,2,2,True,2020-09-28T16:45:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,13,14.8,16.0,18.0,4.9,45,121526,198054,172609,51083
191,38,20,2,False,2020-10-04T13:00:00Z,1,0,4,90,0,0,0,1,0,0,0,0,0,0,0,18,19.4,14.2,2.0,3.6,45,6905,197027,28736,21831
192,2,1,0,True,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10480,0,0
192,13,10,0,False,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3500,7068,109,3609
192,22,2,0,True,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1721,5507,121,1842
192,38,20,0,False,2020-10-04T13:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-783,4812,60,843
193,3,11,2,False,2020-09-12T16:30:00Z,4,3,1,61,0,0,0,3,0,0,0,0,0,0,0,8,7.6,2.9,2.0,1.3,60,0,111474,0,0
193,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-8951,112167,11349,20300
193,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-59014,52255,745,59759
193,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-20148,34028,130,20278
194,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,149614,0,0
194,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-19435,142124,5482,24917
194,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-23005,122364,2911,25916
194,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-15028,109127,1764,16792
195,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,51620,0,0
195,13,8,1,True,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,14,13.4,0.4,0.0,1.4,45,-12336,40527,844,13180
195,25,15,6,False,2020-09-27T11:00:00Z,0,1,3,90,0,0,1,0,0,0,0,0,0,0,0,25,29.0,0.4,4.0,3.3,44,1272,44778,9477,8205
195,33,12,3,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,1,20,36.0,0.6,2.0,3.9,44,5970,53096,11426,5456
196,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,920095,0,0
196,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-99299,870162,33745,133044
196,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-120697,762067,35192,155889
196,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-73184,695216,14893,88077
197,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,90,0,0,0,4,0,0,0,0,0,0,0,15,35.6,4.3,0.0,4.0,45,0,237865,0,0
197,13,8,1,True,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,12,18.8,1.3,0.0,2.0,45,21987,284510,50630,28643
197,25,15,7,False,2020-09-27T11:00:00Z,0,1,3,90,0,0,1,0,0,0,0,0,0,0,1,28,23.2,12.3,10.0,4.6,45,-26160,260991,22371,48531
197,33,12,2,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,12,32.0,14.8,23.0,7.0,45,-3015,262791,18146,21161
198,3,11,9,False,2020-09-12T16:30:00Z,4,3,1,80,1,0,0,3,0,0,0,0,0,0,2,33,54.8,4.8,23.0,8.3,55,0,34553,0,0
198,13,8,9,True,2020-09-19T14:00:00Z,4,3,2,90,1,1,0,3,0,0,0,1,0,0,0,36,56.8,16.8,19.0,9.3,55,126282,245552,158316,32034
198,25,15,3,False,2020-09-27T11:00:00Z,0,1,3,90,0,0,1,0,0,0,0,0,0,0,0,14,14.8,40.4,10.0,6.5,56,215176,502564,298394,83218
198,33,12,2,True,2020-10-03T16:30:00Z,1,1,4,76,0,0,0,1,0,0,0,0,0,0,0,13,11.4,25.5,4.0,4.1,56,72271,582964,128852,56581
199,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2009,0,0
199,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-721,1293,33,754
199,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-360,978,37,397
199,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-151,836,8,159
200,3,11,3,False,2020-09-12T16:30:00Z,4,3,1,90,0,1,0,4,0,0,0,0,0,0,0,21,23.2,1.3,2.0,2.7,45,0,256415,0,0
200,13,8,1,True,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,18,21.2,3.7,4.0,2.9,45,58951,358887,92240,33289
200,25,15,6,False,2020-09-27T11:00:00Z,0,1,3,90,0,0,1,0,0,0,0,0,0,0,0,22,16.2,19.3,32.0,6.8,45,-24854,336050,32459,57313
200,33,12,1,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,1,0,0,0,11,22.8,12.2,33.0,6.8,45,6112,349548,37346,31234
201,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,44238,0,0
201,13,8,1,True,2020-09-19T14:00:00Z,4,3,2,20,0,0,0,0,0,0,0,0,0,0,0,3,5.4,1.2,19.0,2.6,45,-7209,40659,2193,9402
201,25,15,1,False,2020-09-27T11:00:00Z,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,44,-5507,36694,2516,8023
201,33,12,1,True,2020-10-03T16:30:00Z,1,1,4,45,0,0,0,1,0,0,0,0,0,0,0,3,2.8,0.9,4.0,0.8,44,-3981,33241,1210,5191
202,3,11,7,False,2020-09-12T16:30:00Z,4,3,1,61,1,0,0,3,0,0,0,0,0,0,1,28,40.0,0.5,27.0,6.8,55,0,226666,0,0
202,13,8,14,True,2020-09-19T14:00:00Z,4,3,2,69,1,2,0,3,0,0,0,0,0,0,2,45,50.4,11.9,21.0,8.3,56,364945,752960,429720,64775
202,25,15,8,False,2020-09-27T11:00:00Z,0,1,3,90,1,0,1,0,0,0,0,0,0,0,2,29,34.6,12.4,44.0,9.1,57,542839,1408294,668971,126132
202,33,12,1,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,1,0,0,0,-2,5.2,0.9,74.0,8.0,58,307756,1753114,413623,105867
203,3,11,7,False,2020-09-12T16:30:00Z,4,3,1,90,1,0,0,4,0,0,0,0,0,0,0,23,43.6,6.5,19.0,6.9,55,0,30491,0,0
203,13,8,2,True,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,1,0.8,2.0,12.0,1.5,55,158460,250466,195124,36664
203,25,15,7,False,2020-09-27T11:00:00Z,0,1,3,90,0,1,1,0,0,0,0,0,0,0,1,28,39.8,66.3,10.0,11.6,55,-41319,200484,23277,64596
203,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-51914,150431,6769,58683
204,3,11,5,False,2020-09-12T16:30:00Z,4,3,1,90,0,1,0,4,0,0,0,0,0,0,0,24,36.4,24.6,1.0,6.2,50,0,138291,0,0
204,13,8,2,True,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,20,26.4,33.6,0.0,6.0,50,57398,245486,84308,26910
204,25,15,2,False,2020-09-27T11:00:00Z,0,1,3,90,0,0,1,0,0,0,0,1,0,0,0,22,24.2,65.8,0.0,9.0,50,-11953,237705,35925,47878
204,33,12,2,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,13,21.2,6.0,7.0,3.4,50,-14112,228955,17978,32090
205,3,11,5,False,2020-09-12T16:30:00Z,4,3,1,90,0,1,0,4,0,0,0,0,0,0,0,18,25.6,14.9,6.0,4.7,55,0,18135,0,0
205,13,8,14,True,2020-09-19T14:00:00Z,4,3,2,90,2,0,0,3,0,0,0,0,0,0,2,45,72.6,17.2,36.0,12.6,55,20941,55531,28324,7383
205,25,15,3,False,2020-09-27T11:00:00Z,0,1,3,65,0,0,1,0,0,0,0,0,0,0,0,-1,0.2,2.3,21.0,2.4,56,442810,591206,529524,86714
205,33,12,2,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,8,9.0,14.8,26.0,5.0,57,147838,746903,225622,77784
206,3,11,1,False,2020-09-12T16:30:00Z,4,3,1,28,0,0,0,1,0,0,0,0,0,0,0,5,7.2,0.0,0.0,0.7,50,0,4908,0,0
206,13,8,1,True,2020-09-19T14:00:00Z,4,3,2,45,0,0,0,2,0,0,0,0,0,0,0,5,5.4,15.2,11.0,3.2,50,-417,5753,574,991
206,25,15,1,False,2020-09-27T11:00:00Z,0,1,3,45,0,0,0,0,0,0,0,0,0,0,0,2,0.0,5.2,0.0,0.5,50,-699,5570,616,1315
206,33,12,1,True,2020-10-03T16:30:00Z,1,1,4,55,0,0,0,1,0,0,0,0,0,0,0,4,1.0,11.2,0.0,1.2,50,-359,5526,454,813
207,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2425,0,0
207,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-429,2649,187,616
207,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-343,2578,252,595
207,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-201,2515,149,350
208,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,137480,0,0
208,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-513,153253,8111,8624
208,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3806,153094,6795,10601
208,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2819,152462,4205,7024
209,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,20257,0,0
209,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2738,19167,1095,3833
209,25,15,1,False,2020-09-27T11:00:00Z,0,1,3,24,0,0,0,0,0,0,0,0,0,0,0,2,3.2,0.8,25.0,2.9,45,-2863,17003,1272,4135
209,33,12,1,True,2020-10-03T16:30:00Z,1,1,4,45,0,0,0,0,0,0,0,0,0,0,0,7,7.8,14.5,0.0,2.2,44,2970,22281,6052,3082
210,3,11,1,False,2020-09-12T16:30:00Z,4,3,1,9,0,0,0,1,0,0,0,0,0,0,0,6,3.0,0.4,0.0,0.3,50,0,3045,0,0
210,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-393,3315,187,580
210,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-579,3001,211,790
210,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-264,2898,180,444
211,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,90,0,0,0,4,0,0,0,0,0,0,0,19,41.0,0.1,0.0,4.1,40,0,97197,0,0
211,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,32400,154537,55316,22916
211,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-9557,148434,17038,26595
211,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-11097,139955,6023,17120
212,3,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,91194,0,0
212,13,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7522,96050,7507,15029
212,25,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-17517,80786,6025,23542
212,33,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16393,64852,325,16718
213,3,11,1,False,2020-09-12T16:30:00Z,4,3,1,90,0,0,0,4,0,0,0,0,0,3,0,20,17.8,0.0,0.0,1.8,45,0,55373,0,0
